"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","percentCover","heightPlantOver300cm","heightPlantSpecies","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","duplicateTaxonIDBoutPer1m2QF","missingRecords1m2QF"
"3C1D87E01A584EEC83B7E4ED89C1524C","D03","OSBS",,"31.4.1",29.703856,-81.956822,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","CAGR25","Callisia graminea (Small) G. Tucker","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"89B2FDA0ADC24331A4803A5B6637A513","D03","OSBS",,"31.1.1",29.703777,-81.956919,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","LIMI5","Licania michauxii Prance","species",,,0.5,"N",8.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"2EDD200F72594B3BB839145D12234E84","D03","OSBS",,"31.1.1",29.703777,-81.956919,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","DIAC","Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark","species",,,0.5,"N",20.5,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"5CCE5D2C2E24417F88FEA1AEC5F1FBB3","D03","OSBS",,"32.4.1",29.691746,-81.941751,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,0.5,"N",25.5,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"D527EC582CDF4B8B948043EC39DA3E31","D03","OSBS",,"40.3.1",29.691856,-81.941914,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","SMSM","Smilax smallii Morong","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"12B42403F339499792A1971E944D4F31","D03","OSBS",,"41.4.1",29.691856,-81.941724,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,0.5,"N",20.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"8CF396330B6C4B0E8B84F0C58B6DD45B","D03","OSBS",,"31.4.1",29.691741,-81.941836,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","QUHE2","Quercus hemisphaerica W. Bartram ex Willd.","species",,,55,"N",37.2,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"71E78094682541D9B10C9B219B289A42","D03","OSBS",,"32.2.1",29.686522,-81.982903,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,28,"N",34.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"53D85F24C446425DB3943421CED3D614","D03","OSBS",,"32.2.1",29.686522,-81.982903,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,0.5,"N",19.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"A5F5DB72514E49A7856FD3C0BAF85872","D03","OSBS",,"32.2.1",29.686522,-81.982903,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","LEMI","Lechea minor L.","species",,,1,"N",14.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"98EC7E992C624C0ABE930D877689D294","D03","OSBS",,"32.2.1",29.686522,-81.982903,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,0.5,"N",12.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"ADAC7FF794F44B8A8180F82D61B569ED","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,1,"N",8.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"9F3AB8D7A5B14EC0A557B81DA991FFC7","D03","OSBS",,"32.2.1",29.686522,-81.982903,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","PICIC","Piriqueta cistoides (L.) Griseb. ssp. caroliniana (Walter) Arbo","subspecies",,,0.5,"N",9.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"3295CE3070374407AE924528C262FE66","D03","OSBS",,"32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","LIATR","Liatris sp.","genus","cf. species",,0.5,"N",7.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"BA788E9ACABC4887B41206026E7FB45C","D03","OSBS",,"32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ANVIV","Andropogon virginicus L. var. virginicus","variety",,,2,"N",34.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"74F18EA630AF486B947A1F20D0AC07AE","D03","OSBS",,"32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,0.5,"N",13.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"0E304C383BB249B298C9D477F6F52CA7","D03","OSBS",,"32.2.1",29.686522,-81.982903,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,0.5,"N",4.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"092CA2C6BBFF4C38A5F42ACD1A8BFDB8","D03","OSBS",,"32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,20,"N",43.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"090CBEF2A68040948B0856BB4A2269DD","D03","OSBS",,"40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","LIMI5","Licania michauxii Prance","species",,,1,"N",12.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"5841486DCC614F24BB9DC5A281D86E26","D03","OSBS",,"32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CRPU7","Cryptantha pusilla (Torr. & A. Gray) Greene","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"127F866BF73941AFB5603039D4E923CB","D03","OSBS",,"40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","BUCI","Bulbostylis ciliatifolia (Elliott) Fernald","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"A04234400A5D4700AE0D3E4A0D7C690E","D03","OSBS",,"40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARMO3","Aristida mohrii Nash","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"7948677CC054463EB2BBD307C99FB308","D03","OSBS",,"32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,2,"N",29.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"82D60694943842DB81C2D0B39A1C12B7","D03","OSBS",,"40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","STPAA","Stylisma patens (Desr.) Myint ssp. angustifolia (Nash) Myint","subspecies",,,0.5,"N",5.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"3F7A86C034BD4DBA84705D12EE3FC551","D03","OSBS",,"40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARPUP4","Aristida purpurascens Poir. var. purpurascens","variety",,,1,"N",13.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"C405AF1909654039AE075323991AC824","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CLMA4","Clitoria mariana L.","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"4DFC2219BC134CA780AE09F4E48D3CFA","D03","OSBS",,"40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CLMA4","Clitoria mariana L.","species",,,0.5,"N",31.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"4A15AD2F950D43B0A518B38232107B53","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"4B54ACE8351C47168D1BF2BC4408F2A9","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","STPAA","Stylisma patens (Desr.) Myint ssp. angustifolia (Nash) Myint","subspecies",,,0.5,"N",5.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"68992654591A46268E086FFE4C7B95E7","D03","OSBS",,"40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,2,"N",30.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"CF5539E3121A493F97A228F325C0D2BB","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,1,"N",51.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"1FD360E0F68645928369E269184A5732","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CRRO5","Crotalaria rotundifolia Walter ex J.F. Gmel.","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"AB12380A10994C9A889EB9EBBCDCA6EB","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","TRUR","Tragia urens L.","species",,,0.5,"N",42.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"F8F7742F4F164CF0B9684418DBBBE362","D03","OSBS",,"41.4.1",29.686691,-81.982902,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","LIMI5","Licania michauxii Prance","species",,,0.5,"N",18.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"3A94FAB92F7E440FAA0F3D52A2054573","D03","OSBS",,"41.4.1",29.686691,-81.982902,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,0.5,"N",4.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"79BF8EA24DC8443F86C4B0FA9CDE35CD","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","COER","Commelina erecta L.","species",,,0.5,"N",17.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"E6233FF40AEC44A5AAF17E20D017C733","D03","OSBS",,"31.4.1",29.723934,-81.986787,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CLMA10","Cladium mariscus (L.) Pohl","species",,,1,"N",62.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"BA89D98E28B04E3CB41E04F52B4832C0","D03","OSBS",,"40.1.1",29.723947,-81.986871,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CLMA10","Cladium mariscus (L.) Pohl","species",,,1,"N",76.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"C390C5432CA64C53A51FB069526E3780","D03","OSBS",,"41.1.1",29.686614,-81.982995,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,1,"N",34.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"DC8A0DC803964A35A0CA895FF3254414","D03","OSBS",,"41.1.1",29.686614,-81.982995,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"5B7F0E90AD3E48AA9DB04C3EB9F104D2","D03","OSBS",,"40.3.1",29.724028,-81.986872,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CLMA10","Cladium mariscus (L.) Pohl","species",,,2,"N",107.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"201C156D5F324A819EB479179CCDFE98","D03","OSBS",,"41.1.1",29.723943,-81.986776,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CLMA10","Cladium mariscus (L.) Pohl","species",,,0.5,"N",22.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"8879DE36AEF043A3BF0A8BC3EB4BE23D","D03","OSBS",,"31.1.1",29.723851,-81.986877,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CLMA10","Cladium mariscus (L.) Pohl","species",,,0.5,"N",21.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0
"67D1CC562C654604B82AF53BA6D61769","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"A2A6F8230C8246CDA25FE3DF7663D893","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,0.5,"N",23.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"B3F7C287CD38450F8FD123B2F3A592A1","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"D645737880E14BB7A30FFF42F2284460","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","BUCI","Bulbostylis ciliatifolia (Elliott) Fernald","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"46B907AF371A4BC6B18EB4028EF15982","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,0.5,"N",17.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"619ED1ADC454448D8EDDD91159764882","D03","OSBS",,"41.1.1",29.686614,-81.982995,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","TRUR","Tragia urens L.","species",,,0.5,"N",22.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"C21F027909BC4BBF80D543A68D90E94F","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,8,"N",41.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"453A8C44E6544C92BEA7D101240F1E4C","D03","OSBS",,"41.4.1",29.686691,-81.982902,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,20,"N",35.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"ED3021898401449F8BFD7030B9832E9D","D03","OSBS",,"41.4.1",29.686691,-81.982902,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,4,"N",45.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"6ACEF3E0A88646A082D4F4DD5B5F6AFF","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","DIDI6","Dichanthelium dichotomum (L.) Gould","species",,,1,"N",37.0,"NEON.DOC.014042",,"sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"95ED5A08B6DA4120BDEEF94E02D50995","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","LIATR","Liatris sp.","genus","cf. species",,0.5,"N",26.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"23115F352B614B1883B54D96BC4FC64C","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","TECH","Tephrosia chrysophylla Pursh","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"23EB3A9DDE124526873DD831A6F23CF9","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"D1BB122B874F4923ADEA114FBBBCB129","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"6393DB24A110435B811384D08DDCBA5A","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,0.5,"N",20.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"BD4F43F490294029B4C00AD05696CEA3","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CRAR2","Croton argyranthemus Michx.","species",,,0.5,"N",8.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"AAFABFEEFE7B4A96BF38D359CA58F9E3","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,0.5,"N",4.4,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"B30392093F164F4889BF381CD88846D2","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","PRAM","Prunus americana Marshall","species","cf. species",,0.5,"N",10.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"C8562BE3E5AB48AD96E4B8826EE80185","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","DIDI6","Dichanthelium dichotomum (L.) Gould","species",,,0.5,"N",23.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,,,0,0
"77BE948D0B5F49489BA8966357FDA4A5","D03","OSBS",,"31.1.1",29.679215,-81.946447,"WGS84",0.5,"2014-05-20",1,"DIV.OSBS.2014.1","Y","DICO2","Dichanthelium commutatum (Schult.) Gould","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"5572FC3FC79E4F4C865EA64E825F3B24","D03","OSBS",,"31.1.1",29.679215,-81.946447,"WGS84",0.5,"2014-05-20",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,1,"N",15.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
"8C8852438AAD4D82822C1D0C7EC094B2","D03","OSBS",,"31.1.1",29.679215,-81.946447,"WGS84",0.5,"2014-05-20",1,"DIV.OSBS.2014.1","Y","TRUR","Tragia urens L.","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,,,0,0
