"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","otherVariablesPresent","otherVariables","percentCover","samplingProtocol","measuredBy","recordedBy","remarks","duplicateVariablesBout1m2QF"
"5657135FF6A744029F8DB8842E38FC03","D03","OSBS",,"32.2.1",29.691665,-81.941750,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"72E392442CE144D7A9E15BAB1F8EA583","D03","OSBS",,"32.2.1",29.691665,-81.941750,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","litter",97,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"347FB514106144E1B7CC2462B11F0263","D03","OSBS",,"32.4.1",29.691746,-81.941751,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","litter",98,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"3F0B8925D7E9403C9A0D2922352D158F","D03","OSBS",,"31.1.1",29.691689,-81.941933,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","moss",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"8A87DC45413A454AB213E205C430FBA9","D03","OSBS",,"31.1.1",29.691689,-81.941933,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","soil",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"74791D31F5A447F59383BE06D7BDA01B","D03","OSBS",,"31.1.1",29.691689,-81.941933,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"CF6C99B8878D4957818C6D04E4695881","D03","OSBS",,"31.4.1",29.691741,-81.941836,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",3,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"7A1096359B2340F384BFFB27D962A2F1","D03","OSBS",,"31.4.1",29.691741,-81.941836,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","otherNonVascular",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"727D19A8BBA54877A92972EC4DE1D3D9","D03","OSBS",,"41.1.1",29.703865,-81.956811,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","soil",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"A049A53529CC45E09A3F3ECA6389C236","D03","OSBS",,"41.1.1",29.703865,-81.956811,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","litter",80,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"98BEB6062750463D9C5428D208ED6819","D03","OSBS",,"41.4.1",29.703949,-81.956726,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","litter",40,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"CE3AAF1EB5AC462095A4278856699C14","D03","OSBS",,"41.4.1",29.703949,-81.956726,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","soil",50,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"AF0F69B235E34187BEA919F04EF65187","D03","OSBS",,"32.4.1",29.703868,-81.956733,"WGS84",0.7,"2014-05-07",1,"DIV.OSBS.2014.1","Y","soil",2,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"2ABC7D0A4813485A869C11A809F5B132","D03","OSBS",,"40.1.1",29.703868,-81.956912,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","litter",20,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"F230DDA184C64A8291499EB2DBAB3038","D03","OSBS",,"40.1.1",29.703868,-81.956912,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",2,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"3C08DAE8917F42E5BE6239E1E22A46CA","D03","OSBS",,"40.3.1",29.703949,-81.956912,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",2,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"2B501DDE11A744B2BD718BA43CBAC8A8","D03","OSBS",,"40.3.1",29.703949,-81.956912,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","soil",45,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"4413167500444E0DB630167158C38076","D03","OSBS",,"31.4.1",29.703856,-81.956822,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","soil",3,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"8F31022B40BB49FD8926E8255A5C83D0","D03","OSBS",,"32.2.1",29.703787,-81.956733,"WGS84",0.7,"2014-05-07",1,"DIV.OSBS.2014.1","Y","litter",85,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"9C3BEE0DFBAD401EA99036A696AB8457","D03","OSBS",,"32.2.1",29.703787,-81.956733,"WGS84",0.7,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",15,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"A49680FD50F844EB8F587F3F77819C83","D03","OSBS",,"32.4.1",29.703868,-81.956733,"WGS84",0.7,"2014-05-07",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"850F4F12D02349359BA97D153AA3C1E9","D03","OSBS",,"31.1.1",29.703777,-81.956919,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"F8FFAC5D166742A89EB8C164D7FB1B15","D03","OSBS",,"31.1.1",29.703777,-81.956919,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","litter",70,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"FB0D3B5D1F944D2FB95581E9B811A693","D03","OSBS",,"31.4.1",29.703856,-81.956822,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",2,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"376CD36A025F4CC4AF4F08B94EB15971","D03","OSBS",,"41.4.1",29.703949,-81.956726,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"48B43E52F13042C191AD4438E63F99E2","D03","OSBS",,"41.4.1",29.703949,-81.956726,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",4,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"D24D1ECB0D7943B1857606E26D58586E","D03","OSBS",,"40.3.1",29.703949,-81.956912,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","lichen",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"50774D687174481AA78360671E7AF67C","D03","OSBS",,"40.3.1",29.703949,-81.956912,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",30,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"0D2D6DC0296C43A29FD54C99D983F653","D03","OSBS",,"41.1.1",29.703865,-81.956811,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",10,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"217A09CCAF234079BB98570F7F70376F","D03","OSBS",,"41.1.1",29.703865,-81.956811,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",90,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"D09EEBC9CE7F42AEBE32640F8043046B","D03","OSBS",,"41.4.1",29.703949,-81.956726,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",20,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"9D87DCE7728A461CAEF65387E0F4B8EE","D03","OSBS",,"32.4.1",29.703868,-81.956733,"WGS84",0.7,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",2,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"B7F190CF9A2F4E4CB7475B4A82E52E00","D03","OSBS",,"40.1.1",29.703868,-81.956912,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","soil",35,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"0EFC6B1B32A94D908369F00E62A70D2C","D03","OSBS",,"40.1.1",29.703868,-81.956912,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",25,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"9DEAEF12734B4754A300391B4BE082DF","D03","OSBS",,"40.3.1",29.703949,-81.956912,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","standingDead",50,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"DD5038D65E7545B48CF83DBA679ED2BF","D03","OSBS",,"31.4.1",29.703856,-81.956822,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","litter",95,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"C12479FF2E7E4B6BB44CC98FEC11D6C0","D03","OSBS",,"31.4.1",29.703856,-81.956822,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",85,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"9AFAD978FEE44EBE98B32259E50EE4A6","D03","OSBS",,"32.2.1",29.703787,-81.956733,"WGS84",0.7,"2014-05-07",1,"DIV.OSBS.2014.1","Y","soil",10,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"8CE7FDBDC1FC4A7BA8957FFA854DE826","D03","OSBS",,"32.2.1",29.703787,-81.956733,"WGS84",0.7,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",3,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"48C090B5BA2649EFBC43C767C513F354","D03","OSBS",,"32.2.1",29.703787,-81.956733,"WGS84",0.7,"2014-05-07",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"2B1E491AF92E4C94AC76D7284B2D41FB","D03","OSBS",,"31.1.1",29.703777,-81.956919,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",10,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"08D37B9DA5D24A2ABB82EC1DF5CE1495","D03","OSBS",,"31.1.1",29.703777,-81.956919,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","soil",25,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"792790F16CBC47F994FE831F699835BA","D03","OSBS",,"41.4.1",29.691856,-81.941724,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"C684C8A9B8C44901B7377B1087001E91","D03","OSBS",,"41.4.1",29.691856,-81.941724,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","lichen",2,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"09F875EAB4ED4F26AB893ACD3D35372C","D03","OSBS",,"41.1.1",29.691750,-81.941825,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","moss",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"12DC5A42E7D4473B8CEADF255D329FE4","D03","OSBS",,"41.1.1",29.691750,-81.941825,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","soil",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"8DBC8CA0EE6742C68B3E0B6131180175","D03","OSBS",,"41.1.1",29.691750,-81.941825,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",4,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"B7DD3BD36E784EB29F8A4621C12A1B17","D03","OSBS",,"41.4.1",29.691856,-81.941724,"WGS84",0.4,"2014-05-07",1,"DIV.OSBS.2014.1","Y","litter",95,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"515D5FB19A6C4A20A906F3E8F01B2A56","D03","OSBS",,"40.1.1",29.691775,-81.941913,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","lichen",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"995ED91BF9044D7CB6B113F15D15FBBD","D03","OSBS",,"40.1.1",29.691775,-81.941913,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","soil",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"0AA0822ECCD445B1A55AFFDDCAAEE96E","D03","OSBS",,"40.3.1",29.691856,-81.941914,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","lichen",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"B0579E805D234378B1BE17BD1E296F30","D03","OSBS",,"40.3.1",29.691856,-81.941914,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",70,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"79082D2FEC714ACCB3B2561994A70353","D03","OSBS",,"40.3.1",29.691856,-81.941914,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"891A01BE806145D0940C8CF12E6E65F6","D03","OSBS",,"32.2.1",29.691665,-81.941750,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",40,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"4F8AF6FED083434EA30CDB46016A09E6","D03","OSBS",,"32.2.1",29.691665,-81.941750,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",3,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"E3DF1C4E3FF147E9AFC3A1FCE8907C1E","D03","OSBS",,"32.4.1",29.691746,-81.941751,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",100,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"9FCA2DD31CC44E20A1338316AF0B7C43","D03","OSBS",,"32.4.1",29.691746,-81.941751,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","wood",2,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"877DA0941B6A4E4CA9BA8A85D41EF099","D03","OSBS",,"31.1.1",29.691689,-81.941933,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",99,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"1F92269FA81645BBBDC48B649609B9DB","D03","OSBS",,"31.1.1",29.691689,-81.941933,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","lichen",1,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"08E197052B224578B7DB302BFA68747C","D03","OSBS",,"31.4.1",29.691741,-81.941836,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","moss",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"077CEA5AD3FA4C72B47F31F4D02B3C0B","D03","OSBS",,"31.4.1",29.691741,-81.941836,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","overstory",90,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"1F6EF213AFB64B1E8C6256496EFF9BAF","D03","OSBS",,"31.4.1",29.691741,-81.941836,"WGS84",0.6,"2014-05-07",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"338FE9F3557C42BC9A72A715E5F62D7B","D03","OSBS",,"31.1.1",29.691689,-81.941933,"WGS84",0.5,"2014-05-07",1,"DIV.OSBS.2014.1","Y","litter",98,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"C5FF4E2683354728B6CB48657B5FF12A","D03","OSBS",,"32.2.1",29.723851,-81.986691,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","litter",80,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"67904638A3EE40C8BD0CA4D4F6103CBA","D03","OSBS",,"40.1.1",29.723947,-81.986871,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","standingDead",5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"7F7C2B36CB1145349A6B0CBCF8A60812","D03","OSBS",,"40.1.1",29.723947,-81.986871,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","litter",90,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"DC118F4340B54099B7165EF02F80E97E","D03","OSBS",,"41.1.1",29.723943,-81.986776,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","litter",50,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"8E29F80E41C04B1CA124EAD99204C9A5","D03","OSBS",,"41.1.1",29.723943,-81.986776,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"954357DCA9344E2383BE04C85EE238B4","D03","OSBS",,"31.1.1",29.723851,-81.986877,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","litter",35,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"0DBE3DE437DD4A7FA1A76738ACDDA794","D03","OSBS",,"31.4.1",29.723934,-81.986787,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","litter",70,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"DC92DC917C6B4B198035F394FBA702DD","D03","OSBS",,"32.2.1",29.686522,-81.982903,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,0
"C41C4C63110F423485EBFE6BD728FA01","D03","OSBS",,"32.2.1",29.686522,-81.982903,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","overstory",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,0
"5712FC4DDEB94120AA74DC2397EA5DD1","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","litter",45,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,0
"D8D88764C0CB411A997CAF8A3EB93BAD","D03","OSBS",,"40.3.1",29.724028,-81.986872,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","litter",50,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"E02A7D9569C044608D8C4726D0BF406E","D03","OSBS",,"40.3.1",29.724028,-81.986872,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","standingDead",3,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,0
"71E200C552E54DE2872362849C12E5BE","D03","OSBS",,"32.4.1",29.686604,-81.982904,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","soil",21,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,0
"5C52A93EC6184FE292FB53518B627266","D03","OSBS",,"40.1.1",29.686605,-81.983103,"WGS84",0.3,"2014-05-08",1,"DIV.OSBS.2014.1","Y","soil",75,"NEON.DOC.014042","sJHVgeaUm9yQ0fEnSzGJBG/CMN8gEWlX","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,0
"EDB9F6CEE088434EB57A146DA4074EA6","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","overstory",75,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,0
"E9A129D6FD44479C8FA987080A9827C5","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","wood",8,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,0
"FAEE7A4BCF084AD49931CF6E0C706B34","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2014-05-08",1,"DIV.OSBS.2014.1","Y","soil",8,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","v37KDwlZaTpMEJayXmekKEXFfvvyzLhs",,0
